bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-0294_ses-01_T1w	0.3296534736893815	3.741856045409607	0.4837921986677523	144.00205993652344	4.366566709004803	4.421792	4.794633460347744	3.8832746666666664	0.22102073949584083	0.41878529085643046	0.3601939696477287	1.3245632648468018	0.5631181240081788	0.0	0.03916095743464797	31.93860213571111	17.554962205217628	24.244016518577588	256	256	256	1.3941756455258159	10.322106953083727	9.90078906170128	17.986084586494297	7.196461990378938	14.21641183867598	14.274817088045133	21.411577435080478	0.9375	0.8999999761581421	0.9375	3.581322275693956	30.597535272744878	38.9086799621582	41.29953384399414	4952665.0	0.0	82.80380096435547	28.922157287597656	126.769438400241	90.1064981434631	359.4044189453125	336.10406494140625	37749.0	193.15797424316406	495.93710327148426	241.07408142089844	0.22976049949646038	61.65196454352891	662.7464599609375	663.9642944335938	31245.0	553.7066284179688	766.9212158203126	64.3234634399414	1.552923080215895	49.12594849786235	996.4448852539062	1000.0078125	252126.0	897.7521820068359	1078.884033203125	55.59886169433594	0.12108813226222992	0.4290081262588501	0.4701825976371765	0.4384476593523696
sub-0295_ses-01_T1w	0.3453451906731129	3.6476167571069733	0.48623164860079804	424.4531555175781	3.7483837402398312	3.8621973333333335	4.13757788738616	3.245376	0.18372847298193679	0.4675717098893149	0.3486998171287483	1.3378005027770996	0.6242173314094543	0.0	0.056639190186379786	34.5508055395603	15.318496387305265	22.805182390212348	256	256	256	0.4611512709022908	8.204381637690057	7.851292611812473	14.888344926845074	5.983376469161719	10.782549344006828	11.422890878086585	17.502746821091215	0.9375	0.8999999761581421	0.9375	4.13300472650132	37.430075789191335	39.13905715942383	25.305200576782227	5628574.0	0.0	100.9886474609375	30.502971649169922	4.6468698350058695	133.2783291624905	699.2547607421875	341.84979248046875	16161.0	190.54559326171875	2167.69140625	741.2734985351562	0.17557632703922454	73.37758894962748	613.7927856445312	616.0421752929688	42565.0	486.1160766601563	732.8711181640624	75.08609008789062	0.8062500839190117	59.21658408047708	993.3971557617188	999.9889526367188	223826.0	868.3433685302734	1091.0530090332031	67.16574096679688	0.1412348449230194	0.42921119928359985	0.45546478033065796	0.39247124395877314
sub-0296_ses-01_T1w	0.34457051549225587	3.6676806128912633	0.5060008949248266	247.96363830566406	3.9646800391506862	4.011114666666667	4.433666784118726	3.4492586666666667	0.19573236540988623	0.4473386945205347	0.3569289400695791	1.5055503845214844	0.6590499520301816	0.0	0.0411394732342752	33.45013146784704	16.185548066254132	23.309285754205554	256	256	256	0.5366410691145667	9.178744510553148	8.908993902274343	17.011596127155315	8.579367922021062	16.14849600169245	16.557893599060506	24.945816873468004	0.9375	0.8999999761581421	0.9375	2.978369488805808	26.262302072497867	40.552452087402344	35.41301345825195	5206312.0	0.0	88.60993194580078	28.566164016723633	10.551991399267568	101.97998461163675	580.4244384765625	343.9191589355469	21601.0	214.09776306152344	1977.25732421875	640.85888671875	0.11447532360668777	69.34332551545897	646.6422119140625	647.341064453125	36354.0	528.0110595703125	760.7556976318359	70.52513122558594	0.8009059326227379	52.171599307691636	994.9429931640625	999.9972534179688	243746.0	886.6181335449219	1081.7786865234375	58.78314971923828	0.14565350115299225	0.45153579115867615	0.4911147356033325	0.41281842546569486
sub-0297_ses-01_T1w	0.41727672864946247	3.0271952951065746	0.5226804271876094	236.9341278076172	4.086422853645647	4.231136	4.397444560936942	3.630688	0.23519155570973452	0.3989493183118993	0.36585912597836623	1.4185408353805542	0.6650031208992002	0.0	0.01464773679857034	25.952008323624515	15.39293994284875	20.039178259035197	256	256	256	1.4748340474092747	10.489725072762111	9.550178586004558	16.68597663784229	8.629369032067324	16.977424024459665	16.511797118417935	23.928598298726822	0.9375	0.8999999761581421	0.9375	6.827179339735183	27.379120447837273	45.86839294433594	36.90607833862305	4334006.0	0.0	110.03343200683594	32.287052154541016	105.93422482976084	90.70152078065692	389.4930725097656	360.6341247558594	36919.0	217.11694946289063	548.210852050781	244.52191162109375	0.07339510052863085	67.02214451528275	708.7879028320312	709.51171875	20234.0	594.1999053955078	817.282781982422	67.6370620727539	1.9021395809181891	54.19669422028544	998.1137084960938	1000.0115966796875	289835.0	896.3145080566405	1090.23505859375	59.931156158447266	0.15973274409770966	0.4263317883014679	0.4901219308376312	0.3572420669187636
sub-0298_ses-01_T1w	0.4212323010139858	3.0533264969643654	0.5651403544365622	85.93329620361328	4.28715811451742	4.475658666666666	4.580055676885596	3.80576	0.24132280262827654	0.3935601846753566	0.36511701269636687	1.4962512254714966	0.7482477426528926	0.0	0.02648506823274992	22.74209509390236	13.77353420521127	18.14568119300523	256	256	256	1.479872240032727	9.146882744068918	9.138159230009387	16.78772270592652	7.322230971840619	14.798058987041625	14.553061424691817	21.538894315193208	0.9375	0.8999999761581421	0.9375	5.201474850608573	30.41650548335036	54.73008728027344	59.18466567993164	4246076.0	0.0	119.59236907958984	36.278770446777344	138.76404531198003	92.16842283528858	363.10540771484375	339.9546813964844	44697.0	199.21478881835938	515.6809570312499	229.71636962890625	-0.08893495711446553	75.61995241243075	687.8470458984375	687.04052734375	21383.0	564.9098449707031	811.9461364746094	75.1102294921875	0.6568711119985737	56.20966335789878	998.7005615234375	1000.0023193359375	336411.0	897.5781860351562	1093.0545043945312	59.56739044189453	0.14001287519931793	0.41465452313423157	0.48537832498550415	0.3959335861972553
sub-0298_ses-02_T1w	0.4227063785911591	3.0126008574273437	0.561126607856755	105.07868194580078	4.301368189028498	4.4681386666666665	4.629544567085493	3.806421333333333	0.23469942137407315	0.40144107686391495	0.36385950176201187	1.5414936542510986	0.774569761753082	0.0	0.012239569859919315	22.992016334808312	13.522033157921	18.125124273665296	256	256	256	1.0978542696140832	9.407983329166129	9.23124525001859	17.187898151275558	8.266247992275497	16.68631419613554	16.317111134900475	23.998771216290383	0.9375	0.8999999761581421	0.9375	3.1976971919881745	27.29876173803794	55.0239372253418	54.635520935058594	4051829.0	0.0	127.23410644531249	37.18941116333008	72.35295452259346	95.74661234481913	386.5628356933594	344.44482421875	44904.0	198.7235595703125	542.2568084716796	313.74017333984375	-0.06784970416354197	73.71376248733185	696.2781372070312	695.299072265625	24472.0	574.8129302978516	818.9189147949219	73.9037094116211	0.7307829625897928	55.08549542818107	999.5784912109375	1000.0005493164062	337185.0	902.7959716796875	1093.3798828125	58.180416107177734	0.13747790455818176	0.416915625333786	0.4831155836582184	0.4160896229412155
sub-0299_ses-01_T1w	0.3599994045929919	3.4906422532858223	0.5169586228617008	129.71237182617188	4.003211445630224	4.082005333333333	4.3285890035573376	3.59904	0.18558507768634772	0.4397754502068684	0.37463947210678383	1.3889939785003662	0.6732605457305905	0.0	0.04898373946204467	30.183420453022382	14.29351405333041	19.720966847136282	256	256	256	0.40357361043869555	8.8164917519248	8.772310833265914	17.09686713743425	6.44695862936349	12.015668969513271	12.305770980867704	18.45468534372635	0.9375	0.8999999761581421	0.9375	5.5409035581577974	35.499207310395036	43.75253677368164	47.937618255615234	4848952.0	0.0	96.13735961914062	33.413387298583984	7.735455025963706	131.04804622923865	680.98681640625	349.33477783203125	18481.0	182.27490234375	2864.435546875	865.5802001953125	0.0981813443112185	72.68126179683203	649.6162109375	651.080810546875	38441.0	525.62255859375	767.787109375	73.84709930419922	0.7097710083218924	52.92412128334426	995.6775512695312	999.9852294921875	317914.0	889.5161590576172	1083.6410827636719	58.48929214477539	0.1456281691789627	0.4237479865550995	0.4831259846687317	0.38453432775879964
sub-0300_ses-01_T1w	0.4004496721489724	3.141471459219731	0.5544581027405135	133.5839385986328	4.067325076088628	4.1722133333333336	4.4224445615992165	3.6073173333333335	0.23021669840680162	0.40206369712503065	0.36771960446816776	1.3834470510482788	0.652585387229919	0.0	0.04955657189522199	24.019714225950477	14.008115603314323	18.4147976934814	256	256	256	1.2339335186657432	9.693165592922714	9.164318797828015	16.56585728189559	6.245155451233089	13.17831731012603	12.869902529031231	19.186234825734577	0.9375	0.8999999761581421	0.9375	9.11423784607658	34.14645664537065	51.141780853271484	46.05454635620117	4765776.0	0.0	115.130859375	35.64896011352539	104.23434808794681	84.37399277602466	363.87799072265625	325.504638671875	52782.0	210.00613327026366	519.3689666748046	263.79180908203125	0.07066888321634224	69.80600527273553	686.685546875	686.8689575195312	25383.0	567.8322143554688	802.6470764160156	70.8597640991211	1.6706907375956028	55.590615397889216	998.7210083007812	1000.0084838867188	331623.0	898.125341796875	1092.7127075195312	60.365543365478516	0.1561812162399292	0.4247453212738037	0.49181729555130005	0.3792263097226712
sub-0301_ses-01_T1w	0.3874146224416634	3.261070872779683	0.5318151908982928	162.7913360595703	4.443217671325116	4.627989333333333	4.7218556806420136	3.979808	0.21657816249397563	0.4029693277700411	0.3804525097359833	1.3546814918518066	0.707305121421814	0.0	0.04075221809415236	28.462823018161444	15.61607046011671	20.019257695512984	256	256	256	1.587819046923184	9.343109610568568	9.218370947932073	16.724184186304466	7.61168189058992	13.356638193555767	13.566854398859773	19.73224311243363	0.9375	0.8999999761581421	0.9375	2.2680323238239692	33.2016472520126	43.94905471801758	44.80144500732422	3787038.0	0.0	89.91321029663087	31.51066780090332	60.68092356136459	101.97039258068206	410.90081787109375	385.7523193359375	32913.0	210.84343872070312	573.5055175781249	242.94107055664062	0.058623611121678465	70.95899454074635	681.1748046875	676.90087890625	31778.0	568.3475372314454	807.8841461181637	72.44806671142578	1.0746193733408331	54.21823104450445	1000.4138793945312	1000.0100708007812	311085.0	902.7730834960937	1097.7698730468749	59.79415512084961	0.12535755336284637	0.4312670826911926	0.4818222224712372	0.5084041629280038
sub-0302_ses-01_T1w	0.33981269760894245	3.761203653666749	0.48340577471402113	366.28326416015625	3.9902321868621264	4.093696	4.384211227253046	3.4927893333333335	0.18626282731785734	0.4306362292637633	0.3831009434183793	1.4802929162979126	0.5396780014038081	0.0	0.04435245292109894	35.8615900743393	16.86561307414388	22.117896414511673	256	256	256	0.8090047076502155	11.163283609238707	10.425558594887132	19.304387467772475	11.542872484373488	20.03652450253485	20.268814240596853	29.22704573488222	0.9375	0.8999999761581421	0.9375	5.360812955391927	22.4152076668756	32.072383880615234	30.23810577392578	5076619.0	0.0	75.55818176269531	23.131013870239258	9.295652855488132	109.78509259215211	565.4696655273438	394.93438720703125	28957.0	233.44683837890625	1697.1144287109362	488.16473388671875	0.17851135011872454	60.43056418682241	684.7108764648438	685.541015625	42690.0	581.9097137451172	784.2096588134765	61.40961837768555	0.7650378093461896	46.423439021808285	995.7011108398438	999.99072265625	286919.0	901.1329284667968	1072.4847045898437	51.801124572753906	0.1253933310508728	0.4355107247829437	0.4891436994075775	0.4767078146286874
sub-0303_ses-01_T1w	0.3869446301415274	3.2621973697211644	0.5518125314363117	117.72564697265625	4.04682952019546	4.21952	4.384211227253046	3.5367573333333335	0.21169529715499624	0.4186334703806248	0.36967123246437894	1.4725807905197144	0.6767438530921934	0.0	0.015058414749369739	25.335818545534757	13.441245903291263	17.9060333728121	256	256	256	0.94852286821134	10.148332767120916	9.30239579276748	16.810331742970185	8.454211749684944	16.377261462064585	16.23815113525697	23.88298019402138	0.9375	0.8999999761581421	0.9375	3.9066350941332093	27.431302566707217	49.993019104003906	36.888916015625	4660255.0	0.0	110.2805145263672	34.299652099609375	42.85203461027785	94.05529296219102	420.51922607421875	353.9874267578125	41196.0	207.2352523803711	658.6058502197266	373.194091796875	0.15937876263468276	65.82372883652427	686.0940551757812	685.7344970703125	36740.0	573.9089874267578	797.6707275390625	67.57022857666016	0.6106822457527934	55.782501262411984	998.0394897460938	1000.0074462890625	319078.0	896.2820434570312	1091.5184692382813	59.48757553100586	0.1301189661026001	0.4090244770050049	0.45977944135665894	0.39498413192959547
sub-0304_ses-01_T1w	0.348391608243774	3.609305458228038	0.5278478313249289	151.0951385498047	4.5083419689075965	4.617546666666667	4.867511240056124	4.039968	0.23481236983384654	0.39344626095596236	0.3717413692101911	1.3095786571502686	0.6079194724559782	0.0	0.0509268148714279	24.299412247329126	14.527177454912108	19.13005893098099	256	256	256	1.208095273392054	9.537747562046134	9.61182608882067	18.089635431023822	6.7033256677192625	13.304248843024656	13.371480980440312	20.10686843057702	0.9375	0.8999999761581421	0.9375	2.0258708373770062	32.582616259038915	42.29902267456055	43.969505310058594	4642691.0	0.0	88.1219596862793	30.297725677490234	64.85958328577411	93.23929164960714	366.1988525390625	333.38385009765625	44883.0	188.2523010253906	517.1667358398438	275.9551696777344	0.19815659601572788	67.06015067566925	660.6455078125	661.6748046875	27127.0	544.351885986328	773.7372192382812	69.373046875	0.971175888676814	50.80844502182931	997.1605834960938	999.9969482421875	331200.0	900.4458801269532	1081.5223266601563	55.28002166748047	0.1382589489221573	0.43016451597213745	0.48778989911079407	0.45044982776301007
sub-0305_ses-01_T1w	0.38749100843513984	3.2310036150425256	0.538966426388842	145.13446044921875	4.252704633440859	4.302464	4.625911233655909	3.8297386666666666	0.20835174476593665	0.41987886149395676	0.3717693937401066	1.4465469121932983	0.6846169233322144	0.0	0.03289831554861796	29.237939860255175	15.188561992569149	20.027606562026435	256	256	256	0.8633118036199621	9.666710152717597	8.701621893375368	15.574843723788542	7.002037179491188	13.218078201777463	13.3366552880837	19.78985048298245	0.9375	0.8999999761581421	0.9375	3.9465894821737475	33.10448552100667	52.641517639160156	44.637001037597656	4372784.0	0.0	133.53704833984375	40.82913589477539	32.558274626722984	102.36058916065008	429.7432861328125	353.81768798828125	28895.0	181.90736083984376	834.3827941894531	409.83056640625	0.07080979601555315	68.40045601987065	668.1267700195312	667.91845703125	33598.0	554.7587585449219	781.6568542480468	69.09367370605469	0.5995348940766254	60.27605104667968	999.46728515625	999.9945678710938	291267.0	892.8553405761718	1103.367517089844	64.20564270019531	0.13403622806072235	0.4401477873325348	0.488722562789917	0.40407302693841285
sub-0306_ses-01_T1w	0.3458799484508525	3.6570149312953655	0.502042844154933	199.49632263183594	3.9683031500404513	4.040117333333333	4.40860011678802	3.456192	0.19793033962842568	0.4342736478852626	0.36779601248631166	1.4525576829910278	0.5634256303310394	0.0	0.05204549970530156	38.39322286523935	19.087333469690737	26.132898582258587	256	256	256	0.7962216428014957	9.962547527920862	9.501879743995215	17.746870061263287	8.667191927872041	16.517372890942962	16.691757954535035	24.890709044790103	0.9375	0.8999999761581421	0.9375	4.2102692515619005	26.32025863924796	41.62559127807617	35.48827362060547	4115253.0	0.0	88.80103302001953	29.158477783203125	17.649694931619855	97.76883417266941	465.5050964355469	348.20648193359375	19774.0	202.23568572998045	1513.71578979492	437.3125	0.03945928579795144	65.70052553327137	662.854248046875	663.58935546875	28297.0	552.01044921875	771.619543457031	66.60722351074219	0.8717115107489897	50.65375089997046	996.3389282226562	999.9901123046875	225928.0	895.058267211914	1081.32744140625	56.34728240966797	0.1502169668674469	0.43156710267066956	0.4800416827201843	0.41784639741970847
sub-0307_ses-01_T1w	0.41489654999140835	3.0816357007028943	0.5518047575841962	114.50930786132812	3.9154641857659893	4.019018666666667	4.260077890631302	3.4672959999999997	0.2075811911660749	0.41529327283648765	0.3771255359974374	1.491731882095337	0.6844868242740627	0.0	0.01580562538261129	27.8587749246784	14.591314701499048	19.198358786538595	256	256	256	0.7842035285029056	9.570032629802686	8.847448246989101	16.188108582661712	8.546404872194302	16.59649172519093	16.407733067464665	24.08030260500877	0.9375	0.8999999761581421	0.9375	4.953597186999261	27.206489341206737	49.943355560302734	36.572418212890625	4991476.0	0.0	109.31775665283203	34.183616638183594	27.73338432574105	99.31532293696756	452.7568054199219	354.9149169921875	28858.0	205.13054122924805	1154.7437744140586	452.572265625	0.003442717331741285	71.74422896158877	689.787841796875	689.21875	28433.0	571.0470703125	808.2963500976562	72.01716613769531	0.7893529834632362	57.200447762831516	997.9337158203125	1000.0062866210938	300677.0	892.2110107421875	1094.5427734375	61.774024963378906	0.14256948232650757	0.4286459982395172	0.4801291823387146	0.40776873897554305
sub-0308_ses-01_T1w	0.4002312502787162	3.167659054928236	0.551599392506857	102.73236846923828	4.195111002798195	4.272426666666666	4.511189008394585	3.8017173333333334	0.22787272971929282	0.4053072390965369	0.36682003118417034	1.5513288974761963	0.699092835187912	0.0	0.03652820087056811	25.355605321771062	14.493182719922643	19.264918473110228	256	256	256	1.0086484726424911	9.56067550489903	9.211581927660898	17.065421805441172	8.345512871176833	16.322171843161943	16.16422496698946	23.824990186629606	0.9375	0.8999999761581421	0.9375	4.4674822888176235	27.498090475636403	53.71767807006836	54.89142608642578	3904707.0	0.0	110.67537460327148	36.26621627807617	49.68154117518998	97.96381934908086	404.6732177734375	350.286865234375	40857.0	196.76260375976562	599.0303466796872	347.2791442871094	0.0005332197238026026	70.92284344295014	685.331298828125	685.091796875	24562.0	566.0282165527343	803.3855346679687	71.65579986572266	0.6283346276029604	55.11653379249671	999.7072143554688	1000.0081787109375	306111.0	902.6664428710938	1094.4080200195312	58.59840774536133	0.14530052244663239	0.4348617196083069	0.49240416288375854	0.3975502376309691
sub-0308_ses-02_T1w	0.40089631240463125	3.2049412097413956	0.566562980568976	116.13411712646484	4.608482561390791	4.855122350839041	4.877792	4.092533333333333	0.24667184738272868	0.3928370363646594	0.36049111625261193	1.5909620523452759	0.7769516468048092	0.0	0.005117571965930599	22.29152779186566	13.65140421272629	18.033730607758283	240	256	256	1.6986206814311708	10.039393952374152	9.656054904108538	17.230150078520296	8.431789727638607	16.044863672036648	15.850125786148096	23.073723958769033	0.8999999761581421	0.9375	0.9375	5.007596113887553	28.39371808763717	51.02933883666992	47.7599983215332	3499953.0	9.547354316711425	104.78960266113282	29.472183227539062	130.78513004091772	90.70507254683591	381.2357482910156	365.4351501464844	56594.0	213.53059463500978	527.4853668212891	215.13450622558594	-0.06844604852204039	69.94300843184304	695.1578979492188	695.3870239257812	20845.0	580.2089111328125	808.3047119140625	69.26417541503906	1.45851651752925	52.18282017409146	1000.8272094726562	1000.0189819335938	307055.0	907.1155456542969	1094.8331787109375	58.0388069152832	0.13445234298706055	0.427975058555603	0.48187384009361267	0.4206454878028922
sub-0309_ses-01_T1w	0.34478271018492657	3.618044770690768	0.4846634549841216	528.4841918945312	3.9037115935962707	3.9485653333333333	4.307966780788814	3.4546026666666667	0.20472190017183903	0.43477556997103317	0.3605025298571278	1.3224352598190308	0.5756122112274169	0.0	0.055978096287487046	31.06798720591689	15.788768091776163	22.18426531054748	256	256	256	0.8664975084713363	9.211176484640216	8.371896138142537	15.038014421316054	5.829240098865996	12.404500354467315	12.557026424180462	19.437338819208076	0.9375	0.8999999761581421	0.9375	6.896814374126389	33.70474248877158	35.26533126831055	22.783857345581055	5015408.0	0.0	90.92221069335938	27.9092960357666	70.14357276343159	54.59937853866617	358.9039611816406	299.8963928222656	30569.0	215.02274169921876	485.9141784667968	346.09619140625	0.19896250008696814	67.30827660847822	637.2948608398438	638.1732177734375	30035.0	521.5801208496093	749.8796569824218	69.28133392333984	1.262617416363974	57.4402485366987	994.3968505859375	999.9910278320312	240691.0	873.2765197753906	1091.4998779296875	66.49740600585938	0.1321493238210678	0.41727691888809204	0.4504336416721344	0.44497492935413674
sub-0309_ses-02_T1w	0.35213700216143257	3.5327030305303664	0.49546793688036334	231.65811157226562	3.8829184081000623	3.949834666666667	4.272744557633521	3.426176	0.2079554986829391	0.4331945243105828	0.3588499770064781	1.3774354457855225	0.6013733386993407	0.0	0.03983921749259485	30.685473820625774	15.787825956063157	22.155320406794072	256	256	256	0.8835400748132763	9.574831582027674	8.825468558174128	16.018034017681433	7.968845000045031	16.61064740441848	16.61919740628849	25.27809981440196	0.9375	0.8999999761581421	0.9375	7.474186931845541	25.917073793308564	39.5196418762207	34.953765869140625	5870568.0	0.0	87.4240951538086	28.51885986328125	45.6503460220595	59.531220793962426	391.2601013183594	315.24603271484375	34213.0	228.40114135742186	617.6994873046871	356.7935791015625	0.17451372150497324	66.53349388174209	655.966064453125	657.1141357421875	29862.0	540.8410736083985	766.637692260742	68.62816619873047	1.1769906902389629	54.20823180468848	995.3234252929688	999.9969482421875	240576.0	882.1356353759766	1087.8050537109375	62.42931365966797	0.12973709404468536	0.4156383275985718	0.4442988336086273	0.45459405169181955
sub-0310_ses-01_T1w	0.35881736955073223	3.518132251465913	0.5483545410943528	160.8832244873047	4.6672075994437074	4.970166798331124	5.002037333333333	4.0294186666666665	0.23635944411773374	0.40789990055479997	0.3557406553274663	1.5800292491912842	0.8312753438949585	0.0	0.005055593848748666	24.643760111752126	14.391219270508595	19.532066763672002	240	256	256	1.685522046259978	11.184983591742537	10.209976732636287	17.759424559906346	9.118173647961301	17.7884495770627	17.54698584004556	25.73433429511269	0.8999999761581421	0.9375	0.9375	0.9329785717920895	25.45766019044022	46.70808792114258	42.148277282714844	4080664.0	8.336008214950562	95.5656314849853	26.69820213317871	103.69593261121507	87.54488293341325	375.6748352050781	354.31915283203125	56518.0	217.47585220336916	518.4610870361328	210.21144104003906	0.11967397497833465	60.76528987079776	692.1572265625	691.233642578125	35838.0	590.7795501708985	794.2596832275391	61.799285888671875	1.188171386931728	50.025201399864265	996.7966918945312	999.9993286132812	287012.0	897.2458618164062	1081.3860961914063	56.3079948425293	0.1321350485086441	0.4267673194408417	0.4643217623233795	0.5824223459812758
sub-0311_ses-01_T1w	0.41865687598956397	2.997449027141813	0.6007264243399771	109.26419067382812	4.612055449638894	4.782555682250014	4.838058666666667	4.215552	0.233068042406253	0.40137064156456614	0.36556131602918085	1.5683984756469727	0.8973645865917206	0.0	0.005538949721226929	19.318709792598305	11.126813264712155	14.605447893684097	240	256	256	2.0567154443507287	10.923128200265896	9.930667559393541	16.812159033563997	7.835549378230313	14.569456425972664	14.250652894365302	20.34695287889293	0.8999999761581421	0.9375	0.9375	2.2316360794416727	32.1987738340105	58.595794677734375	54.06935119628906	3742366.0	10.77993130683899	118.84676170349121	33.74510192871094	207.21900860903907	93.29519237717561	398.7872314453125	385.1031494140625	72082.0	242.3114112854004	547.2427459716796	187.2405242919922	0.17117554464377882	63.4954443039901	716.9166259765625	716.0625610351562	37144.0	609.8042388916015	826.0887634277344	65.5538330078125	0.6915874843338932	55.383662805498936	998.8043823242188	1000.01611328125	360113.0	898.1846923828125	1093.37138671875	59.48163604736328	0.13746966421604156	0.4143392741680145	0.460313081741333	0.4855451156854581
sub-0312_ses-01_T1w	0.36792276590709877	3.3920544140333004	0.5377970095192461	191.2845001220703	4.09632848388506	4.226026666666667	4.466500118321846	3.5964586666666665	0.20677490433177245	0.4211313076866275	0.37209378798160003	1.4371185302734375	0.6546899557113643	0.0	0.04826252942762765	30.239217244426058	15.868024654829513	21.430253383456716	256	256	256	0.716808336254773	9.043969349839857	8.631057043075202	16.132393443130976	7.571641922926461	14.3657166851078	14.602672727216016	21.870659573613786	0.9375	0.8999999761581421	0.9375	4.714973860267806	29.954826781191123	47.85157012939453	40.389102935791016	4152635.0	0.0	101.04933166503906	33.41986083984375	14.857937543506075	109.66994297526682	482.79034423828125	346.198486328125	23730.0	196.22043838500977	1645.7552185058587	482.9620056152344	0.12535806450085563	71.00089180802954	656.0841064453125	656.84423828125	31254.0	534.9332672119141	774.2632263183593	72.626708984375	1.5488023058404146	55.251365171010704	997.093017578125	999.9930419921875	283713.0	888.564501953125	1091.47548828125	61.986541748046875	0.1551402509212494	0.44183892011642456	0.4964695870876312	0.4056263723388018
sub-0313_ses-01_T1w	0.38244546777594807	3.2590586310237897	0.5621061127325325	129.1293487548828	4.410617079519206	4.499957333333333	4.8109445718909525	3.920949333333333	0.22840645936272286	0.41057713293199366	0.3610164077052835	1.3927884101867676	0.7751028776168816	0.0	0.05146438841213579	23.83428656530045	13.6436693033053	18.782460094319955	256	256	256	0.9503698165103294	8.06169018700764	8.47957194237941	16.426655823620262	5.684611264114106	12.499104949437811	12.464754698448322	19.210547881793044	0.9375	0.8999999761581421	0.9375	2.3764878026363956	34.102811773391096	51.95722198486328	45.99178695678711	4555277.0	0.0	114.98599243164062	35.663394927978516	72.29789517419503	81.77473336902058	345.8658142089844	295.90972900390625	39688.0	170.95191345214846	516.5637512207034	311.3587951660156	0.2997216684386417	77.38945589642537	647.3723754882812	650.6349487304688	25822.0	510.27574768066404	775.3251403808594	80.70545196533203	0.8468570014707675	56.22206060545343	997.0545654296875	999.9959106445312	321319.0	890.355322265625	1090.904150390625	60.876319885253906	0.15917277336120605	0.430170476436615	0.4866243600845337	0.5330126359991413
sub-0314_ses-01_T1w	0.4241449795820361	2.971445018621551	0.5579657453793627	96.0185317993164	4.215941818113787	4.3071253333333335	4.567900121008028	3.7727999999999997	0.24413789421172835	0.39393668245249724	0.36192542333577443	1.464590072631836	0.6814751923084261	0.0	0.015368459356247612	24.72080708237791	15.067555094349927	19.757599677618167	256	256	256	2.2347095451574073	9.732691547291987	9.311688979562033	15.967665846236704	7.751869343196234	15.690385646646208	15.323516472508942	22.528294427684386	0.9375	0.8999999761581421	0.9375	6.049048791317013	29.080716198534173	53.319881439208984	39.09088134765625	4683402.0	0.0	116.85559844970703	37.30162048339844	194.0009435816938	87.28571711592058	357.0307922363281	344.0961608886719	42829.0	211.1767120361328	515.3665161132812	153.97622680664062	-0.039732813905343	72.0138012277587	695.214599609375	696.4773559570312	19425.0	575.004248046875	811.0950683593749	71.55876922607422	3.028508491961544	56.72546124885838	998.478759765625	1000.00390625	289542.0	894.2630279541016	1093.8911254882812	62.6266975402832	0.15590503811836243	0.42066943645477295	0.48254677653312683	0.43180374058586235
sub-0315_ses-01_T1w	0.3655312477319226	3.416187342836102	0.5165757389900103	190.95570373535156	4.057104335257033	4.179338666666667	4.412155672437765	3.5798186666666667	0.21184179591542238	0.43208100305452124	0.35607720103005636	1.464300513267517	0.7110764503479003	0.0	0.01364244517404388	31.006398738109322	16.288842023748572	23.14768960067052	256	256	256	0.8556737204506643	9.252012456562056	8.464929087145455	15.287101084423643	7.5476037952607244	14.669308912103515	14.91126224188863	22.516874018301653	0.9375	0.8999999761581421	0.9375	4.323383092964395	29.09548883111297	46.53314208984375	39.232643127441406	5364705.0	0.0	98.49428253173826	34.2193603515625	47.56499981995837	92.45726965422595	398.4001159667969	335.1992492675781	15123.0	190.78079528808593	554.296044921875	391.7242736816406	0.10245518233580198	69.05972716628926	651.2389526367188	651.4837646484375	23338.0	533.2473510742188	766.1785919189451	70.41384887695312	1.2549706905906568	58.33556508637487	996.3967895507812	1000.0046997070312	236149.0	879.7812133789062	1095.2453124999997	65.414794921875	0.1452719271183014	0.4393221437931061	0.48123928904533386	0.41479728788893294
